sku_id,date,weekly_units
SKU0165,2024-06-09,7
SKU0165,2024-06-16,5
SKU0165,2024-06-23,5
SKU0165,2024-06-30,8
SKU0165,2024-07-07,9
SKU0165,2024-07-14,3
SKU0165,2024-07-21,6
SKU0165,2024-07-28,1
SKU0165,2024-08-04,9
SKU0165,2024-08-11,5
SKU0165,2024-08-18,4
SKU0165,2024-08-25,3
SKU0165,2024-09-01,6
SKU0165,2024-09-08,5
SKU0165,2024-09-15,8
SKU0165,2024-09-22,6
SKU0165,2024-09-29,9
SKU0165,2024-10-06,10
SKU0165,2024-10-13,5
SKU0165,2024-10-20,12
SKU0165,2024-10-27,15
SKU0165,2024-11-03,11
SKU0165,2024-11-10,14
SKU0165,2024-11-17,10
SKU0165,2024-11-24,13
SKU0165,2024-12-01,11
SKU0165,2024-12-08,13
SKU0165,2024-12-15,8
SKU0165,2024-12-22,10
SKU0165,2024-12-29,6
SKU0165,2025-01-05,9
SKU0165,2025-01-12,11
SKU0165,2025-01-19,17
SKU0165,2025-01-26,6
SKU0165,2025-02-02,12
SKU0165,2025-02-09,7
SKU0165,2025-02-16,9
SKU0165,2025-02-23,5
SKU0165,2025-03-02,8
SKU0165,2025-03-09,12
SKU0165,2025-03-16,8
SKU0165,2025-03-23,10
SKU0165,2025-03-30,12
SKU0165,2025-04-06,7
SKU0165,2025-04-13,3
SKU0165,2025-04-20,8
SKU0165,2025-04-27,6
SKU0165,2025-05-04,10
SKU0165,2025-05-11,5
SKU0165,2025-05-18,11
SKU0165,2025-05-25,9
SKU0165,2025-06-01,7
SKU0165,2025-06-08,6
SKU0165,2025-06-15,3
SKU0165,2025-06-22,7
SKU0165,2025-06-29,3
SKU0165,2025-07-06,2
SKU0165,2025-07-13,9
SKU0165,2025-07-20,6
SKU0165,2025-07-27,10
SKU0165,2025-08-03,4
SKU0165,2025-08-10,4
SKU0165,2025-08-17,3
SKU0165,2025-08-24,12
SKU0165,2025-08-31,13
SKU0165,2025-09-07,7
SKU0165,2025-09-14,7
SKU0165,2025-09-21,7
SKU0165,2025-09-28,4
SKU0165,2025-10-05,2
SKU0166,2024-01-07,218
SKU0166,2024-01-14,216
SKU0166,2024-01-21,286
SKU0166,2024-01-28,202
SKU0166,2024-02-04,223
SKU0166,2024-02-11,211
SKU0166,2024-02-18,227
SKU0166,2024-02-25,202
SKU0166,2024-03-03,224
SKU0166,2024-03-10,222
SKU0166,2024-03-17,191
SKU0166,2024-03-24,193
SKU0166,2024-03-31,202
SKU0166,2024-04-07,222
SKU0166,2024-04-14,217
SKU0166,2024-04-21,189
SKU0166,2024-04-28,187
SKU0166,2024-05-05,202
SKU0166,2024-05-12,172
SKU0166,2024-05-19,179
SKU0166,2024-05-26,176
SKU0166,2024-06-02,218
SKU0166,2024-06-09,243
SKU0166,2024-06-16,201
SKU0166,2024-06-23,201
SKU0166,2024-06-30,212
SKU0166,2024-07-07,232
SKU0166,2024-07-14,204
SKU0166,2024-07-21,246
SKU0166,2024-07-28,241
SKU0166,2024-08-04,245
SKU0166,2024-08-11,233
SKU0166,2024-08-18,239
SKU0166,2024-08-25,273
SKU0166,2024-09-01,260
SKU0166,2024-09-08,276
SKU0166,2024-09-15,269
SKU0166,2024-09-22,303
SKU0166,2024-09-29,333
SKU0166,2024-10-06,331
SKU0166,2024-10-13,329
SKU0166,2024-10-20,393
SKU0166,2024-10-27,600
SKU0166,2024-11-03,371
SKU0166,2024-11-10,380
SKU0166,2024-11-17,397
SKU0166,2024-11-24,456
SKU0166,2024-12-01,550
SKU0166,2024-12-08,425
SKU0166,2024-12-15,473
SKU0166,2024-12-22,415
SKU0166,2024-12-29,431
SKU0166,2025-01-05,441
SKU0166,2025-01-12,413
SKU0166,2025-01-19,681
SKU0166,2025-01-26,410
SKU0166,2025-02-02,454
SKU0166,2025-02-09,452
SKU0166,2025-02-16,445
SKU0166,2025-02-23,422
SKU0166,2025-03-02,398
SKU0166,2025-03-09,448
SKU0166,2025-03-16,406
SKU0166,2025-03-23,331
SKU0166,2025-03-30,397
SKU0166,2025-04-06,348
SKU0166,2025-04-13,361
SKU0166,2025-04-20,370
SKU0166,2025-04-27,363
SKU0166,2025-05-04,341
SKU0166,2025-05-11,338
SKU0166,2025-05-18,311
SKU0166,2025-05-25,338
SKU0166,2025-06-01,384
SKU0166,2025-06-08,493
SKU0166,2025-06-15,344
SKU0166,2025-06-22,310
SKU0166,2025-06-29,325
SKU0166,2025-07-06,324
SKU0166,2025-07-13,332
SKU0166,2025-07-20,352
SKU0166,2025-07-27,352
SKU0166,2025-08-03,405
SKU0166,2025-08-10,360
SKU0166,2025-08-17,425
SKU0166,2025-08-24,385
SKU0166,2025-08-31,435
SKU0166,2025-09-07,473
SKU0166,2025-09-14,486
SKU0166,2025-09-21,527
SKU0166,2025-09-28,542
SKU0166,2025-10-05,126
SKU0167,2024-01-07,160
SKU0167,2024-01-14,171
SKU0167,2024-01-21,198
SKU0167,2024-01-28,137
SKU0167,2024-02-04,125
SKU0167,2024-02-11,137
SKU0167,2024-02-18,142
SKU0167,2024-02-25,123
SKU0167,2024-03-03,151
SKU0167,2024-03-10,122
SKU0167,2024-03-17,110
SKU0167,2024-03-24,115
SKU0167,2024-03-31,111
SKU0167,2024-04-07,87
SKU0167,2024-04-14,113
SKU0167,2024-04-21,97
SKU0167,2024-04-28,96
SKU0167,2024-05-05,76
SKU0167,2024-05-12,120
SKU0167,2024-05-19,88
SKU0167,2024-05-26,120
SKU0167,2024-06-02,118
SKU0167,2024-06-09,116
SKU0167,2024-06-16,80
SKU0167,2024-06-23,97
SKU0167,2024-06-30,111
SKU0167,2024-07-07,94
SKU0167,2024-07-14,98
SKU0167,2024-07-21,87
SKU0167,2024-07-28,91
SKU0167,2024-08-04,122
SKU0167,2024-08-11,122
SKU0167,2024-08-18,103
SKU0167,2024-08-25,105
SKU0167,2024-09-01,120
SKU0167,2024-09-08,123
SKU0167,2024-09-15,126
SKU0167,2024-09-22,132
SKU0167,2024-09-29,151
SKU0167,2024-10-06,146
SKU0167,2024-10-13,150
SKU0167,2024-10-20,206
SKU0167,2024-10-27,260
SKU0167,2024-11-03,180
SKU0167,2024-11-10,183
SKU0167,2024-11-17,223
SKU0167,2024-11-24,230
SKU0167,2024-12-01,265
SKU0167,2024-12-08,197
SKU0167,2024-12-15,217
SKU0167,2024-12-22,189
SKU0167,2024-12-29,187
SKU0167,2025-01-05,218
SKU0167,2025-01-12,192
SKU0167,2025-01-19,288
SKU0167,2025-01-26,198
SKU0167,2025-02-02,203
SKU0167,2025-02-09,192
SKU0167,2025-02-16,178
SKU0167,2025-02-23,215
SKU0167,2025-03-02,174
SKU0167,2025-03-09,174
SKU0167,2025-03-16,182
SKU0167,2025-03-23,163
SKU0167,2025-03-30,172
SKU0167,2025-04-06,156
SKU0167,2025-04-13,159
SKU0167,2025-04-20,126
SKU0167,2025-04-27,144
SKU0167,2025-05-04,133
SKU0167,2025-05-11,128
SKU0167,2025-05-18,118
SKU0167,2025-05-25,113
SKU0167,2025-06-01,153
SKU0167,2025-06-08,194
SKU0167,2025-06-15,109
SKU0167,2025-06-22,129
SKU0167,2025-06-29,92
SKU0167,2025-07-06,126
SKU0167,2025-07-13,125
SKU0167,2025-07-20,114
SKU0167,2025-07-27,115
SKU0167,2025-08-03,144
SKU0167,2025-08-10,133
SKU0167,2025-08-17,132
SKU0167,2025-08-24,170
SKU0167,2025-08-31,151
SKU0167,2025-09-07,159
SKU0167,2025-09-14,158
SKU0167,2025-09-21,172
SKU0167,2025-09-28,206
SKU0167,2025-10-05,62
SKU0168,2024-01-07,189
SKU0168,2024-01-14,193
SKU0168,2024-01-21,259
SKU0168,2024-01-28,201
SKU0168,2024-02-04,183
SKU0168,2024-02-11,185
SKU0168,2024-02-18,169
SKU0168,2024-02-25,162
SKU0168,2024-03-03,189
SKU0168,2024-03-10,152
SKU0168,2024-03-17,157
SKU0168,2024-03-24,131
SKU0168,2024-03-31,126
SKU0168,2024-04-07,125
SKU0168,2024-04-14,120
SKU0168,2024-04-21,138
SKU0168,2024-04-28,111
SKU0168,2024-05-05,99
SKU0168,2024-05-12,94
SKU0168,2024-05-19,91
SKU0168,2024-05-26,92
SKU0168,2024-06-02,92
SKU0168,2024-06-09,110
SKU0168,2024-06-16,85
SKU0168,2024-06-23,89
SKU0168,2024-06-30,84
SKU0168,2024-07-07,87
SKU0168,2024-07-14,79
SKU0168,2024-07-21,104
SKU0168,2024-07-28,112
SKU0168,2024-08-04,95
SKU0168,2024-08-11,101
SKU0168,2024-08-18,104
SKU0168,2024-08-25,101
SKU0168,2024-09-01,109
SKU0168,2024-09-08,105
SKU0168,2024-09-15,133
SKU0168,2024-09-22,125
SKU0168,2024-09-29,116
SKU0168,2024-10-06,138
SKU0168,2024-10-13,149
SKU0168,2024-10-20,185
SKU0168,2024-10-27,227
SKU0168,2024-11-03,141
SKU0168,2024-11-10,154
SKU0168,2024-11-17,176
SKU0168,2024-11-24,202
SKU0168,2024-12-01,229
SKU0168,2024-12-08,160
SKU0168,2024-12-15,155
SKU0168,2024-12-22,152
SKU0168,2024-12-29,147
SKU0168,2025-01-05,155
SKU0168,2025-01-12,161
SKU0168,2025-01-19,208
SKU0168,2025-01-26,138
SKU0168,2025-02-02,149
SKU0168,2025-02-09,165
SKU0168,2025-02-16,125
SKU0168,2025-02-23,140
SKU0168,2025-03-02,115
SKU0168,2025-03-09,121
SKU0168,2025-03-16,133
SKU0168,2025-03-23,132
SKU0168,2025-03-30,105
SKU0168,2025-04-06,121
SKU0168,2025-04-13,101
SKU0168,2025-04-20,91
SKU0168,2025-04-27,95
SKU0168,2025-05-04,80
SKU0168,2025-05-11,74
SKU0168,2025-05-18,66
SKU0168,2025-05-25,74
SKU0168,2025-06-01,96
SKU0168,2025-06-08,98
SKU0168,2025-06-15,50
SKU0168,2025-06-22,65
SKU0168,2025-06-29,69
SKU0168,2025-07-06,77
SKU0168,2025-07-13,71
SKU0168,2025-07-20,65
SKU0168,2025-07-27,64
SKU0168,2025-08-03,82
SKU0168,2025-08-10,58
SKU0168,2025-08-17,86
SKU0168,2025-08-24,87
SKU0168,2025-08-31,89
SKU0168,2025-09-07,107
SKU0168,2025-09-14,102
SKU0168,2025-09-21,87
SKU0168,2025-09-28,111
SKU0168,2025-10-05,19
SKU0169,2024-01-07,79
SKU0169,2024-01-14,97
SKU0169,2024-01-21,110
SKU0169,2024-01-28,103
SKU0169,2024-02-04,79
SKU0169,2024-02-11,85
SKU0169,2024-02-18,86
SKU0169,2024-02-25,118
SKU0169,2024-03-03,117
SKU0169,2024-03-10,85
SKU0169,2024-03-17,100
SKU0169,2024-03-24,105
SKU0169,2024-03-31,104
SKU0169,2024-04-07,80
SKU0169,2024-04-14,92
SKU0169,2024-04-21,85
SKU0169,2024-04-28,84
SKU0169,2024-05-05,93
SKU0169,2024-05-12,87
SKU0169,2024-05-19,93
SKU0169,2024-05-26,71
SKU0169,2024-06-02,128
SKU0169,2024-06-09,126
SKU0169,2024-06-16,88
SKU0169,2024-06-23,96
SKU0169,2024-06-30,97
SKU0169,2024-07-07,102
SKU0169,2024-07-14,76
SKU0169,2024-07-21,109
SKU0169,2024-07-28,93
SKU0169,2024-08-04,104
SKU0169,2024-08-11,107
SKU0169,2024-08-18,102
SKU0169,2024-08-25,113
SKU0169,2024-09-01,113
SKU0169,2024-09-08,106
SKU0169,2024-09-15,120
SKU0169,2024-09-22,125
SKU0169,2024-09-29,126
SKU0169,2024-10-06,141
SKU0169,2024-10-13,139
SKU0169,2024-10-20,139
SKU0169,2024-10-27,204
SKU0169,2024-11-03,170
SKU0169,2024-11-10,157
SKU0169,2024-11-17,170
SKU0169,2024-11-24,171
SKU0169,2024-12-01,203
SKU0169,2024-12-08,149
SKU0169,2024-12-15,189
SKU0169,2024-12-22,165
SKU0169,2024-12-29,151
SKU0169,2025-01-05,143
SKU0169,2025-01-12,164
SKU0169,2025-01-19,237
SKU0169,2025-01-26,173
SKU0169,2025-02-02,165
SKU0169,2025-02-09,172
SKU0169,2025-02-16,161
SKU0169,2025-02-23,156
SKU0169,2025-03-02,154
SKU0169,2025-03-09,151
SKU0169,2025-03-16,153
SKU0169,2025-03-23,147
SKU0169,2025-03-30,150
SKU0169,2025-04-06,163
SKU0169,2025-04-13,146
SKU0169,2025-04-20,154
SKU0169,2025-04-27,134
SKU0169,2025-05-04,166
SKU0169,2025-05-11,138
SKU0169,2025-05-18,165
SKU0169,2025-05-25,142
SKU0169,2025-06-01,155
SKU0169,2025-06-08,238
SKU0169,2025-06-15,152
SKU0169,2025-06-22,155
SKU0169,2025-06-29,142
SKU0169,2025-07-06,159
SKU0169,2025-07-13,166
SKU0169,2025-07-20,168
SKU0169,2025-07-27,163
SKU0169,2025-08-03,167
SKU0169,2025-08-10,135
SKU0169,2025-08-17,167
SKU0169,2025-08-24,183
SKU0169,2025-08-31,175
SKU0169,2025-09-07,181
SKU0169,2025-09-14,197
SKU0169,2025-09-21,205
SKU0169,2025-09-28,214
SKU0169,2025-10-05,40
SKU0170,2024-01-07,90
SKU0170,2024-01-14,100
SKU0170,2024-01-21,154
SKU0170,2024-01-28,85
SKU0170,2024-02-04,87
SKU0170,2024-02-11,99
SKU0170,2024-02-18,87
SKU0170,2024-02-25,87
SKU0170,2024-03-03,71
SKU0170,2024-03-10,86
SKU0170,2024-03-17,84
SKU0170,2024-03-24,71
SKU0170,2024-03-31,73
SKU0170,2024-04-07,71
SKU0170,2024-04-14,84
SKU0170,2024-04-21,57
SKU0170,2024-04-28,69
SKU0170,2024-05-05,63
SKU0170,2024-05-12,58
SKU0170,2024-05-19,67
SKU0170,2024-05-26,63
SKU0170,2024-06-02,81
SKU0170,2024-06-09,91
SKU0170,2024-06-16,54
SKU0170,2024-06-23,56
SKU0170,2024-06-30,67
SKU0170,2024-07-07,56
SKU0170,2024-07-14,66
SKU0170,2024-07-21,73
SKU0170,2024-07-28,84
SKU0170,2024-08-04,86
SKU0170,2024-08-11,75
SKU0170,2024-08-18,96
SKU0170,2024-08-25,87
SKU0170,2024-09-01,100
SKU0170,2024-09-08,90
SKU0170,2024-09-15,78
SKU0170,2024-09-22,125
SKU0170,2024-09-29,125
SKU0170,2024-10-06,114
SKU0170,2024-10-13,114
SKU0170,2024-10-20,150
SKU0170,2024-10-27,180
SKU0170,2024-11-03,143
SKU0170,2024-11-10,131
SKU0170,2024-11-17,157
SKU0170,2024-11-24,180
SKU0170,2024-12-01,224
SKU0170,2024-12-08,158
SKU0170,2024-12-15,167
SKU0170,2024-12-22,159
SKU0170,2024-12-29,148
SKU0170,2025-01-05,138
SKU0170,2025-01-12,161
SKU0170,2025-01-19,222
SKU0170,2025-01-26,149
SKU0170,2025-02-02,147
SKU0170,2025-02-09,155
SKU0170,2025-02-16,156
SKU0170,2025-02-23,158
SKU0170,2025-03-02,130
SKU0170,2025-03-09,132
SKU0170,2025-03-16,131
SKU0170,2025-03-23,143
SKU0170,2025-03-30,108
SKU0170,2025-04-06,97
SKU0170,2025-04-13,120
SKU0170,2025-04-20,129
SKU0170,2025-04-27,105
SKU0170,2025-05-04,127
SKU0170,2025-05-11,113
SKU0170,2025-05-18,107
SKU0170,2025-05-25,85
SKU0170,2025-06-01,106
SKU0170,2025-06-08,154
SKU0170,2025-06-15,109
SKU0170,2025-06-22,95
SKU0170,2025-06-29,100
SKU0170,2025-07-06,82
SKU0170,2025-07-13,110
SKU0170,2025-07-20,109
SKU0170,2025-07-27,122
SKU0170,2025-08-03,92
SKU0170,2025-08-10,119
SKU0170,2025-08-17,140
SKU0170,2025-08-24,140
SKU0170,2025-08-31,173
SKU0170,2025-09-07,154
SKU0170,2025-09-14,137
SKU0170,2025-09-21,147
SKU0170,2025-09-28,173
SKU0170,2025-10-05,32
SKU0171,2024-01-07,125
SKU0171,2024-01-14,144
SKU0171,2024-01-21,165
SKU0171,2024-01-28,100
SKU0171,2024-02-04,123
SKU0171,2024-02-11,118
SKU0171,2024-02-18,101
SKU0171,2024-02-25,117
SKU0171,2024-03-03,97
SKU0171,2024-03-10,95
SKU0171,2024-03-17,96
SKU0171,2024-03-24,82
SKU0171,2024-03-31,87
SKU0171,2024-04-07,109
SKU0171,2024-04-14,92
SKU0171,2024-04-21,80
SKU0171,2024-04-28,76
SKU0171,2024-05-05,75
SKU0171,2024-05-12,90
SKU0171,2024-05-19,72
SKU0171,2024-05-26,68
SKU0171,2024-06-02,100
SKU0171,2024-06-09,72
SKU0171,2024-06-16,61
SKU0171,2024-06-23,61
SKU0171,2024-06-30,88
SKU0171,2024-07-07,94
SKU0171,2024-07-14,81
SKU0171,2024-07-21,73
SKU0171,2024-07-28,88
SKU0171,2024-08-04,85
SKU0171,2024-08-11,72
SKU0171,2024-08-18,97
SKU0171,2024-08-25,112
SKU0171,2024-09-01,85
SKU0171,2024-09-08,103
SKU0171,2024-09-15,133
SKU0171,2024-09-22,114
SKU0171,2024-09-29,138
SKU0171,2024-10-06,131
SKU0171,2024-10-13,147
SKU0171,2024-10-20,160
SKU0171,2024-10-27,275
SKU0171,2024-11-03,177
SKU0171,2024-11-10,162
SKU0171,2024-11-17,169
SKU0171,2024-11-24,201
SKU0171,2024-12-01,219
SKU0171,2024-12-08,159
SKU0171,2024-12-15,165
SKU0171,2024-12-22,183
SKU0171,2024-12-29,185
SKU0171,2025-01-05,195
SKU0171,2025-01-12,179
SKU0171,2025-01-19,262
SKU0171,2025-01-26,160
SKU0171,2025-02-02,176
SKU0171,2025-02-09,163
SKU0171,2025-02-16,208
SKU0171,2025-02-23,186
SKU0171,2025-03-02,139
SKU0171,2025-03-09,174
SKU0171,2025-03-16,157
SKU0171,2025-03-23,133
SKU0171,2025-03-30,136
SKU0171,2025-04-06,134
SKU0171,2025-04-13,147
SKU0171,2025-04-20,105
SKU0171,2025-04-27,108
SKU0171,2025-05-04,126
SKU0171,2025-05-11,106
SKU0171,2025-05-18,112
SKU0171,2025-05-25,90
SKU0171,2025-06-01,122
SKU0171,2025-06-08,137
SKU0171,2025-06-15,113
SKU0171,2025-06-22,121
SKU0171,2025-06-29,111
SKU0171,2025-07-06,107
SKU0171,2025-07-13,102
SKU0171,2025-07-20,112
SKU0171,2025-07-27,129
SKU0171,2025-08-03,112
SKU0171,2025-08-10,134
SKU0171,2025-08-17,127
SKU0171,2025-08-24,139
SKU0171,2025-08-31,169
SKU0171,2025-09-07,165
SKU0171,2025-09-14,160
SKU0171,2025-09-21,187
SKU0171,2025-09-28,209
SKU0171,2025-10-05,53
SKU0172,2024-01-07,98
SKU0172,2024-01-14,121
SKU0172,2024-01-21,143
SKU0172,2024-01-28,98
SKU0172,2024-02-04,97
SKU0172,2024-02-11,92
SKU0172,2024-02-18,101
SKU0172,2024-02-25,85
SKU0172,2024-03-03,101
SKU0172,2024-03-10,85
SKU0172,2024-03-17,93
SKU0172,2024-03-24,71
SKU0172,2024-03-31,71
SKU0172,2024-04-07,69
SKU0172,2024-04-14,68
SKU0172,2024-04-21,72
SKU0172,2024-04-28,71
SKU0172,2024-05-05,62
SKU0172,2024-05-12,70
SKU0172,2024-05-19,61
SKU0172,2024-05-26,67
SKU0172,2024-06-02,64
SKU0172,2024-06-09,83
SKU0172,2024-06-16,68
SKU0172,2024-06-23,64
SKU0172,2024-06-30,55
SKU0172,2024-07-07,50
SKU0172,2024-07-14,53
SKU0172,2024-07-21,58
SKU0172,2024-07-28,67
SKU0172,2024-08-04,63
SKU0172,2024-08-11,62
SKU0172,2024-08-18,56
SKU0172,2024-08-25,62
SKU0172,2024-09-01,49
SKU0172,2024-09-08,87
SKU0172,2024-09-15,67
SKU0172,2024-09-22,82
SKU0172,2024-09-29,92
SKU0172,2024-10-06,79
SKU0172,2024-10-13,73
SKU0172,2024-10-20,92
SKU0172,2024-10-27,131
SKU0172,2024-11-03,79
SKU0172,2024-11-10,98
SKU0172,2024-11-17,87
SKU0172,2024-11-24,95
SKU0172,2024-12-01,133
SKU0172,2024-12-08,83
SKU0172,2024-12-15,105
SKU0172,2024-12-22,80
SKU0172,2024-12-29,91
SKU0172,2025-01-05,90
SKU0172,2025-01-12,77
SKU0172,2025-01-19,105
SKU0172,2025-01-26,74
SKU0172,2025-02-02,81
SKU0172,2025-02-09,80
SKU0172,2025-02-16,80
SKU0172,2025-02-23,99
SKU0172,2025-03-02,77
SKU0172,2025-03-09,75
SKU0172,2025-03-16,75
SKU0172,2025-03-23,65
SKU0172,2025-03-30,57
SKU0172,2025-04-06,58
SKU0172,2025-04-13,49
SKU0172,2025-04-20,67
SKU0172,2025-04-27,58
SKU0172,2025-05-04,59
SKU0172,2025-05-11,55
SKU0172,2025-05-18,49
SKU0172,2025-05-25,41
SKU0172,2025-06-01,50
SKU0172,2025-06-08,72
SKU0172,2025-06-15,30
SKU0172,2025-06-22,44
SKU0172,2025-06-29,40
SKU0172,2025-07-06,42
SKU0172,2025-07-13,35
SKU0172,2025-07-20,51
SKU0172,2025-07-27,36
SKU0172,2025-08-03,52
SKU0172,2025-08-10,50
SKU0172,2025-08-17,61
SKU0172,2025-08-24,48
SKU0172,2025-08-31,66
SKU0172,2025-09-07,56
SKU0172,2025-09-14,45
SKU0172,2025-09-21,53
SKU0172,2025-09-28,49
SKU0172,2025-10-05,13
SKU0173,2024-01-07,31
SKU0173,2024-01-14,44
SKU0173,2024-01-21,52
SKU0173,2024-01-28,38
SKU0173,2024-02-04,25
SKU0173,2024-02-11,39
SKU0173,2024-02-18,33
SKU0173,2024-02-25,32
SKU0173,2024-03-03,32
SKU0173,2024-03-10,27
SKU0173,2024-03-17,27
SKU0173,2024-03-24,31
SKU0173,2024-03-31,16
SKU0173,2024-04-07,17
SKU0173,2024-04-14,22
SKU0173,2024-04-21,32
SKU0173,2024-04-28,27
SKU0173,2024-05-05,20
SKU0173,2024-05-12,21
SKU0173,2024-05-19,21
SKU0173,2024-05-26,20
SKU0173,2024-06-02,42
SKU0173,2024-06-09,28
SKU0173,2024-06-16,24
SKU0173,2024-06-23,24
SKU0173,2024-06-30,16
SKU0173,2024-07-07,27
SKU0173,2024-07-14,27
SKU0173,2024-07-21,17
SKU0173,2024-07-28,23
SKU0173,2024-08-04,27
SKU0173,2024-08-11,25
SKU0173,2024-08-18,22
SKU0173,2024-08-25,19
SKU0173,2024-09-01,30
SKU0173,2024-09-08,19
SKU0173,2024-09-15,16
SKU0173,2024-09-22,20
SKU0173,2024-09-29,18
SKU0173,2024-10-06,23
SKU0173,2024-10-13,15
SKU0173,2024-10-20,29
SKU0173,2024-10-27,29
SKU0173,2024-11-03,29
SKU0173,2024-11-10,18
SKU0173,2024-11-17,19
SKU0173,2024-11-24,28
SKU0173,2024-12-01,23
SKU0173,2024-12-08,19
SKU0173,2024-12-15,29
SKU0173,2024-12-22,23
SKU0173,2024-12-29,26
SKU0173,2025-01-05,24
SKU0173,2025-01-12,21
SKU0173,2025-01-19,33
SKU0173,2025-01-26,22
SKU0173,2025-02-02,14
SKU0173,2025-02-09,21
SKU0173,2025-02-16,12
SKU0173,2025-02-23,17
SKU0173,2025-03-02,17
SKU0173,2025-03-09,22
SKU0173,2025-03-16,9
SKU0173,2025-03-23,15
SKU0173,2025-03-30,15
SKU0173,2025-04-06,15
SKU0173,2025-04-13,12
SKU0173,2025-04-20,21
SKU0173,2025-04-27,8
SKU0173,2025-05-04,9
SKU0173,2025-05-11,13
SKU0173,2025-05-18,10
SKU0173,2025-05-25,11
SKU0173,2025-06-01,21
SKU0173,2025-06-08,16
SKU0173,2025-06-15,5
SKU0173,2025-06-22,15
SKU0173,2025-06-29,13
SKU0173,2025-07-06,12
SKU0173,2025-07-13,20
SKU0173,2025-07-20,14
SKU0173,2025-07-27,9
SKU0173,2025-08-03,9
SKU0173,2025-08-10,12
SKU0173,2025-08-17,5
SKU0173,2025-08-24,12
SKU0173,2025-08-31,10
SKU0173,2025-09-07,14
SKU0173,2025-09-14,6
SKU0173,2025-09-21,7
SKU0173,2025-09-28,13
SKU0173,2025-10-05,3
SKU0174,2024-01-07,5
SKU0174,2024-01-14,4
SKU0174,2024-01-21,10
SKU0174,2024-01-28,7
SKU0174,2024-02-04,5
SKU0174,2024-02-11,1
SKU0174,2024-02-18,2
SKU0174,2024-02-25,2
SKU0174,2024-03-03,4
SKU0174,2024-03-10,1
SKU0174,2024-03-17,3
SKU0174,2024-03-24,1
SKU0174,2024-03-31,5
SKU0174,2024-04-07,6
SKU0174,2024-04-14,3
SKU0174,2024-04-21,0
SKU0174,2024-04-28,2
SKU0174,2024-05-05,3
SKU0174,2024-05-12,1
SKU0174,2024-05-19,2
SKU0174,2024-05-26,2
SKU0174,2024-06-02,5
SKU0174,2024-06-09,6
SKU0174,2024-06-16,0
SKU0174,2024-06-23,1
SKU0174,2024-06-30,6
SKU0174,2024-07-07,2
SKU0174,2024-07-14,1
SKU0174,2024-07-21,1
SKU0174,2024-07-28,3
SKU0174,2024-08-04,3
SKU0174,2024-08-11,2
SKU0174,2024-08-18,4
SKU0174,2024-08-25,3
SKU0174,2024-09-01,1
SKU0174,2024-09-08,3
SKU0174,2024-09-15,3
SKU0174,2024-09-22,4
SKU0174,2024-09-29,4
SKU0174,2024-10-06,1
SKU0174,2024-10-13,2
SKU0174,2024-10-20,2
SKU0174,2024-10-27,4
SKU0174,2024-11-03,2
SKU0174,2024-11-10,2
SKU0174,2024-11-17,1
SKU0174,2024-11-24,3
SKU0174,2024-12-01,3
SKU0174,2024-12-08,3
SKU0174,2024-12-15,1
SKU0174,2024-12-22,7
SKU0174,2024-12-29,3
SKU0174,2025-01-05,2
SKU0174,2025-01-12,9
SKU0174,2025-01-19,9
SKU0174,2025-01-26,4
SKU0174,2025-02-02,5
SKU0174,2025-02-09,0
SKU0174,2025-02-16,5
SKU0174,2025-02-23,4
SKU0174,2025-03-02,1
SKU0174,2025-03-09,3
SKU0174,2025-03-16,6
SKU0174,2025-03-23,6
SKU0174,2025-03-30,2
SKU0174,2025-04-06,4
SKU0174,2025-04-13,9
SKU0174,2025-04-20,4
SKU0174,2025-04-27,1
SKU0174,2025-05-04,4
SKU0174,2025-05-11,4
SKU0174,2025-05-18,2
SKU0174,2025-05-25,2
SKU0174,2025-06-01,1
SKU0174,2025-06-08,1
SKU0174,2025-06-15,2
SKU0174,2025-06-22,1
SKU0174,2025-06-29,3
SKU0174,2025-07-06,2
SKU0174,2025-07-13,4
SKU0174,2025-07-20,1
SKU0174,2025-07-27,3
SKU0174,2025-08-03,3
SKU0174,2025-08-10,3
SKU0174,2025-08-17,4
SKU0174,2025-08-24,4
SKU0174,2025-08-31,3
SKU0174,2025-09-07,3
SKU0174,2025-09-14,1
SKU0174,2025-09-21,3
SKU0174,2025-09-28,4
SKU0174,2025-10-05,0
SKU0175,2024-01-07,124
SKU0175,2024-01-14,129
SKU0175,2024-01-21,152
SKU0175,2024-01-28,117
SKU0175,2024-02-04,120
SKU0175,2024-02-11,126
SKU0175,2024-02-18,108
SKU0175,2024-02-25,100
SKU0175,2024-03-03,107
SKU0175,2024-03-10,107
SKU0175,2024-03-17,97
SKU0175,2024-03-24,80
SKU0175,2024-03-31,103
SKU0175,2024-04-07,99
SKU0175,2024-04-14,97
SKU0175,2024-04-21,97
SKU0175,2024-04-28,79
SKU0175,2024-05-05,75
SKU0175,2024-05-12,76
SKU0175,2024-05-19,70
SKU0175,2024-05-26,77
SKU0175,2024-06-02,81
SKU0175,2024-06-09,96
SKU0175,2024-06-16,70
SKU0175,2024-06-23,66
SKU0175,2024-06-30,53
SKU0175,2024-07-07,76
SKU0175,2024-07-14,72
SKU0175,2024-07-21,67
SKU0175,2024-07-28,83
SKU0175,2024-08-04,69
SKU0175,2024-08-11,89
SKU0175,2024-08-18,89
SKU0175,2024-08-25,75
